specific_name,species_url,wfo_id
Grewia sapida Roxb. ex DC.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01520,wfo-0000710286
Grewia sessilifolia Gagnep.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01519,wfo-0000710308
Grewia winitii Craib,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01518,wfo-0000710406
Trichospermum javanicum Blume,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01538,wfo-0000457326
Aegiceras corniculatum (L.) Blanco,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01714,wfo-0000521489
Maesa argyrophylla K.Larsen & C.M.Hu,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01703,wfo-0000448859
Maesa permollis Kurz,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01704,wfo-0001085915
Maesa glomerata K.Larsen& C.M.Hu,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01705,wfo-0000447484
Maesa paniculata A.DC.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01706,wfo-0000448754
Maesa ramentacea (Roxb.) A.DC.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01707,wfo-0001085869
Maesa lineolata H.R.Fletcher,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01708,wfo-0000448954
Maesa perlaria (Lour.) Merr.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01709,wfo-0001085896
Maesa montana A.DC.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01711,wfo-0001085880
Maesa integrifolia Ridl.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01710,wfo-0000448939
Maesa indica (Roxb.)A.DC.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01712,wfo-0001085578
Maesa argyrophylla K.Larsen & C.M.Hu,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01703,wfo-0000448859
Maesa glomerata K.Larsen& C.M.Hu,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01705,wfo-0000447484
Maesa indica (Roxb.)A.DC.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01712,wfo-0001085578
Maesa integrifolia Ridl.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01710,wfo-0000448939
Maesa lineolata H.R.Fletcher,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01708,wfo-0000448954
Maesa montana A.DC.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01711,wfo-0001085880
Maesa paniculata A.DC.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01706,wfo-0000448754
Maesa perlaria (Lour.) Merr.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01709,wfo-0001085896
Maesa permollis Kurz,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01704,wfo-0001085915
Maesa ramentacea (Roxb.) A.DC.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01707,wfo-0001085869
Ardisia alata H.R.Fletcher,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01611,wfo-0000543836
Ardisia amherstiana A.DC.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01630,
Ardisia aprica H.R.Fletcher,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01633,wfo-0000543880
Ardisia atrovirens K.Larsen & C.M.Hu,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01610,wfo-0000543898
Ardisia attenuata Wall. ex A.DC.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01636,wfo-0000543899
Ardisia betongensis H.R.Fletcher,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01581,wfo-0000543940
Ardisia bractescens Ridl.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01657,wfo-0000543968
Ardisia pubicalyx,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01617,wfo-0000544074
Ardisia complanata,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01597,wfo-0000544079
Ardisia confusa K.Larsen & C.M.Hu,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01648,wfo-0000544092
Ardisia congesta Ridl.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01579,wfo-0000544093
Ardisia demissa,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01672,
Ardisia corymbifera Mez,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01641,
Ardisia crenata Sims,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01645,
Ardisia curvistyla Y.P.Yang,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01677,wfo-0000544165
Ardisia cymosa Blume,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01591,wfo-0000544170
Ardisia eglandulosa H.R.Fletcher,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01587,wfo-0000544252
Ardisia elliptica Thunb.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01635,wfo-0000544255
Ardisia ferrugineopilosa H.R.Fletcher,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01592,wfo-0000544295
Ardisia ficifolia K.Larsen & C.M.Hu,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01634,wfo-0000544297
Ardisia fimbriata H.R.Fletcher,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01675,wfo-0000544301
Ardisia fletcheri K.Larsen & C.M.Hu,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01586,wfo-0000544306
Ardisia fordii Hemsl.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01584,wfo-0000544318
Ardisia fulva King & Gamble,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01620,
Ardisia furva Ridl.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01629,wfo-0000544338
Ardisia gigantifolia Stapf,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01676,wfo-0000544353
Ardisia gracillima K.Larsen & C.M.Hu,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01626,wfo-0000544376
Ardisia helferiana Kurz,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01619,wfo-0000544408
Ardisia impressa H.R.Fletcher,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01575,
Ardisia integra K.Larsen & C.M.Hu,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01594,wfo-0000544452
Ardisia ionantha K.Larsen & C.M.Hu,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01618,wfo-0000544457
Ardisia kerrii Craib,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01583,wfo-0000544491
Ardisia labisiifolia King & Gamble,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01598,wfo-0001276110
Ardisia purpurea,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01614,wfo-0000544521
Ardisia longipedicellata H.R.Fletcher,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01652,wfo-0000544585
Ardisia polysticta,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01650,wfo-0000544617
Ardisia maehongsonia K.Larsen& C.M.Hu,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01623,wfo-0000544620
Ardisia demissa,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01671,wfo-0000544624
Ardisia montana King & Gamble,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01596,wfo-0000544710
Ardisia multipunctata H.R.Fletcher,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01627,wfo-0000544730
Ardisia murtonii H.R.Fletcher,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01606,wfo-0000544733
Ardisia nervosa H.R.Fletcher,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01588,wfo-0000544757
Ardisia odontophylla Wall. ex A.DC.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01670,wfo-0000544798
Ardisia oxyphylla Wall. ex A.DC.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01637,wfo-0000544833
Ardisia pachysandra (Wall. ex Roxb.) Mez,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01580,wfo-0000544840
Ardisia palustris K.Larsen & C.M.Hu,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01615,wfo-0000544848
Ardisia paralleloneura K.Larsen & C.M.Hu,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01599,wfo-0000544855
Ardisia pedunculata H.R.Fletcher,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01624,wfo-0000544877
Ardisia pilosa H.R.Fletcher,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01653,wfo-0000544922
Ardisia polycephala Wall. ex A.DC.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01638,wfo-0000544941
25 Ardisia porosa C.B.Clarke,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01603,
Ardisia puberula H.R.Fletcher,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01601,wfo-0000544987
Ardisia punicea H.R.Fletcher,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01589,wfo-0000545004
Ardisia pusilla A.DC.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01659,wfo-0000545011
Ardisia quinquegona Blume,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01585,wfo-0000545028
Ardisia ridleyi King & Gamble,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01654,wfo-0000545075
Ardisia rigida Kurz,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01607,
Ardisia rosea King & Gamble,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01649,wfo-0000545090
Ardisia rubroglandulosa H.R.Fletcher,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01590,wfo-0000545102
Ardisia stipitata H.R.Fletcher,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01655,wfo-0000545233
Ardisia subpilosa H.R.Fletcher,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01628,wfo-0000545248
Ardisia sumatrana Miq.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01613,wfo-0000545255
Ardisia symplocifolia (C.Chen) K.Larsen & C.M.Hu,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01651,wfo-0000545258
Ardisia tetramera K.Larsen & C.M.Hu,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01604,wfo-0000545283
Ardisia translucida H.R.Fletcher,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01640,wfo-0000545305
Ardisia tristis K.Larsen & C.M.Hu,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01593,wfo-0000545314
Ardisia tuberculata Wall. ex A.DC.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01600,wfo-0000545320
Ardisia cymosa,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01578,wfo-0000545337
Ardisia uniflora K.Larsen & C.M.Hu,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01574,wfo-0000545341
Ardisia villosa Roxb.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01656,wfo-0000545370
Ardisia polysticta,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01644,wfo-0000545379
Ardisia wallichii A.DC.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01625,wfo-0000545388
Labisia pumila (Blume) Fern.-Vill. & Naves,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01679,wfo-0001275992
Embelia coriacea Wall. ex A.DC.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01683,wfo-0000666817
Embelia ribes Burm.f.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01681,wfo-0000666970
Embelia sessiliflora Kurz,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01682,wfo-0000666996
Embelia parviflora,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01684,wfo-0000666960
Embelia tsjeriamcottam (Roem. & Schult.) A.DC.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01685,wfo-0000667015
Embelia sootepensis Craib,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01688,wfo-0000666998
Embelia scandens (Lour.) Mez,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01689,wfo-0000666992
Embelia impressa H.R.Fletcher,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01690,wfo-0000666872
Embelia kerrii H.R.Fletcher,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01691,wfo-0000666882
Embelia vestita,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01692,wfo-0000666929
Embelia grandifolia H.R.Fletcher,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01695,wfo-0000666863
Embelia subcoriacea (C.B.Clarke) Mez,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01693,wfo-0000667004
Embelia macrocarpa King & Gamble,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01694,wfo-0000666901
Embelia coriacea Wall. ex A.DC.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01683,wfo-0000666817
Embelia grandifolia H.R.Fletcher,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01695,wfo-0000666863
Embelia impressa H.R.Fletcher,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01690,wfo-0000666872
Embelia kerrii H.R.Fletcher,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01691,wfo-0000666882
Embelia macrocarpa King & Gamble,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01694,wfo-0000666901
Embelia vestita,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01692,wfo-0000666929
Embelia parviflora,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01684,wfo-0000666960
Embelia ribes Burm.f.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01681,wfo-0000666970
Embelia scandens (Lour.) Mez,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01689,wfo-0000666992
Embelia sessiliflora Kurz,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01682,wfo-0000666996
Embelia sootepensis Craib,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01688,wfo-0000666998
Embelia subcoriacea (C.B.Clarke) Mez,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01693,wfo-0000667004
Embelia tsjeriamcottam (Roem. & Schult.) A.DC.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01685,wfo-0000667015
Myrsine semiserrata Wall.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01697,wfo-0001085291
Myrsine seguinii,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01701,wfo-0001085942
Myrsine capitellata,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01699,wfo-0001267678
Myrsine capitellata,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01700,wfo-0001267673
Myrsine capitellata,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01700,wfo-0001267673
Myrsine capitellata,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01699,wfo-0001267678
Myrsine seguinii,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01701,wfo-0001085942
Cardamine hirsuta L.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01717,wfo-0000586924
Cardamine circaeoides Hook.f. & Thomson,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01718,wfo-0000586648
Cardamine circaeoides Hook.f. & Thomson,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01718,wfo-0000586648
Cardamine hirsuta L.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01717,wfo-0000586924
Rorippa benghalensis (DC.) H.Hara,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01723,wfo-0001262265
Nasturtium officinale,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01720,wfo-0000398907
Rorippa dubia (Pers.) H.Hara,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01721,wfo-0000399642
Rorippa indica (L.) Hiern,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01722,wfo-0000399604
Rorippa benghalensis (DC.) H.Hara,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01723,wfo-0001262265
Rorippa dubia (Pers.) H.Hara,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01721,wfo-0000399642
Rorippa indica (L.) Hiern,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01722,wfo-0000399604
Nasturtium officinale,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01720,wfo-0000398907
Hugonia griffithiana,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01732,wfo-0001035648
Hugonia griffithiana,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01732,wfo-0001035648
Ixonanthes icosandra Jack,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01735,wfo-0000732924
Ixonanthes petiolaris Blume,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01736,wfo-0000732933
Ixonanthes reticulata Jack,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01737,wfo-0001253365
Ixonanthes icosandra Jack,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01735,wfo-0000732924
Ixonanthes petiolaris Blume,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01736,wfo-0000732933
Ixonanthes reticulata Jack,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01737,wfo-0001253365
Reinwardtia indica Dumort.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01744,wfo-0001242741
Reinwardtia indica Dumort.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01744,wfo-0001242741
Linum usitatissimum L.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01740,wfo-0000366385
Anisadenia saxatilis Wall. ex Meisn.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01742,wfo-0000537190
Strychnos thorelii Pierre ex Dop,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01775,wfo-0000502895
Strychnos axillaris Colebrooke,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01761,wfo-0001074221
Strychnos cathayensis Merr.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01774,wfo-0001074222
Strychnos nitida G.Don,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01773,wfo-0001074224
Strychnos ignatii Bergius,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01767,wfo-0001074231
Strychnos lucida R.Br.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01769,wfo-0001074214
Strychnos rupicola Pierre ex Dop,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01768,wfo-0000502909
Strychnos nux-blanda A.W.Hill,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01771,wfo-0001074211
Strychnos nux-vomica L.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01772,wfo-0000502880
Strychnos minor Dennstedt,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01764,wfo-0000502993
Strychnos vanprukii Craib,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01763,wfo-0000501272
Strychnos polyantha Pierre ex Dop,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01762,wfo-0000502891
Strychnos villosa Hill,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01770,wfo-0000501263
Strychnos curtisii King & Gamble,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01765,wfo-0000502752
Strychnos lanata Hill,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01766,wfo-0000502944
Strychnos axillaris Colebrooke,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01761,wfo-0001074221
Strychnos cathayensis Merr.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01774,wfo-0001074222
Strychnos curtisii King & Gamble,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01765,wfo-0000502752
Strychnos ignatii Bergius,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01767,wfo-0001074231
Strychnos lanata Hill,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01766,wfo-0000502944
Strychnos lucida R.Br.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01769,wfo-0001074214
Strychnos minor Dennstedt,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01764,wfo-0000502993
Strychnos nitida G.Don,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01773,wfo-0001074224
Strychnos nux-blanda A.W.Hill,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01771,wfo-0001074211
Strychnos nux-vomica L.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01772,wfo-0000502880
Strychnos polyantha Pierre ex Dop,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01762,wfo-0000502891
Strychnos rupicola Pierre ex Dop,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01768,wfo-0000502909
Strychnos thorelii Pierre ex Dop,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01775,wfo-0000502895
Strychnos vanprukii Craib,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01763,wfo-0000501272
Strychnos villosa Hill,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01770,wfo-0000501263
Gardneria ovata Wall.,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=01759,wfo-0000694767
Limahlania crenulata,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=01752,wfo-0000685554
