volume,family_name,genus_name,genus_label,genus_index_parsed,species_scientific_name,accepted_name,thailand,distribution,ecology,family_url,genus_url,species_url,scraped_at,specific_name,wfo_id,specific_name_clean,species_url_clean,wfo_full_name
3,Selaginellaceae,Selaginella,Selaginella,,Selaginella roxburghii (Hook. & Grev.) Spring,This is currently accepted.,"NORTHERN: Chiang Mai (Fang, Doi Chiang Dao, Doi Suthep, Mae Klang); NORTH-EASTERN: Loei (Phu Kradueng); CENTRAL: Nakhon Nayok (Khao Yai); SOUTH-EASTERN: Trat (Ko Chang); PENINSULAR: Nakhon Si Thammarat (Khao Luang), Narathiwat (Su-ngai Padi).","Malaya (type), Sumatra.",Terrestrial on rather dry ground in light shade at low to medium altitudes.,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Selaginellaceae&volumeno=3,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Selaginella&tdcode=F0018,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0036,2025-10-19T19:14:13.137737+00:00,Selaginella roxburghii (Hook. & Grev.) Spring,,selaginella roxburghii (hook. & grev.) spring,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=f0036,
3,Selaginellaceae,Selaginella,Selaginella,,Selaginella strigosa Bedd.,This is currently accepted.,PENINSULAR: Yala (Kuelong Falls).,Malaya (type).,At low altitudes.,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Selaginellaceae&volumeno=3,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Selaginella&tdcode=F0018,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0037,2025-10-19T19:14:18.764993+00:00,Selaginella strigosa Bedd.,,selaginella strigosa bedd.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=f0037,
3,Selaginellaceae,Selaginella,Selaginella,,Selaginella minutifolia Spring,This is currently accepted.,"NORTHERN: Chiang Mai (Doi Phahom Pok, Doi Chiang Dao, Doi Suthep), Phitsanulok (Thung Salaeng Luang); PENINSULAR: Ranong (La-un), Trang (Khao Chong).","Burma (type), Malaya, Indochina (Cambodia, Cochinchina).",Terrestrial on rather dry sandy slopes or on moist cliffs in mixed forests.,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Selaginellaceae&volumeno=3,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Selaginella&tdcode=F0018,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0043,2025-10-19T19:14:38.600691+00:00,Selaginella minutifolia Spring,,selaginella minutifolia spring,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=f0043,
3,Selaginellaceae,Selaginella,Selaginella,,Selaginella lindhardtii Hieron.,This is currently accepted.,NORTHERN: Tak (Rahaeng – type); CENTRAL: Krung Thep Maha Nakhon (Bangkok); SOUTH-WESTERN: Ratchaburi (Ang Hin).,Endemic.,Terrestrial in bamboo forests or on shady brick-walls at low altitudes.,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Selaginellaceae&volumeno=3,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Selaginella&tdcode=F0018,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0044,2025-10-19T19:14:41.865679+00:00,Selaginella lindhardtii Hieron.,,selaginella lindhardtii hieron.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=f0044,
3,Selaginellaceae,Selaginella,Selaginella,,Selaginella tenuifolia Spring,This is currently accepted.,"NORTHERN: Chiang Rai (Doi Phacho), Chiang Mai (Doi Phahom Pok, Doi Chiang Dao) Lamphun (Doi Khun Tan), Phrae (Mae Ban).",N India (type) to Burma and Laos.,"Terrestrial on rather dry slopes in not so dense forests at 900–1,200 m alt.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Selaginellaceae&volumeno=3,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Selaginella&tdcode=F0018,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0045,2025-10-19T19:14:44.513842+00:00,Selaginella tenuifolia Spring,,selaginella tenuifolia spring,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=f0045,
3,Selaginellaceae,Selaginella,Selaginella,,Selaginella chrysorrhizos Spring,This is currently accepted.,"NORTHERN: Chiang Rai (Doi Tung), Chiang Mai (Doi Chiang Dao, Doi Suthep, Mae Klang), Lamphun (Doi Khun Tan), Phitsanulok (Thung Salaeng Luang, Phu Miang), Tak (Doi Musoe); NORTH-EASTERN: Loei (Phu Kradueng).","Assam (type), Burma, Indochina (Vietnam, Laos).",Terrestrial on clayey slopes or on muddy rocks in forests at medium altitudes.,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Selaginellaceae&volumeno=3,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Selaginella&tdcode=F0018,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0046,2025-10-19T19:14:47.113964+00:00,Selaginella chrysorrhizos Spring,,selaginella chrysorrhizos spring,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=f0046,
3,Schizaeaceae,2 Lygodium,Lygodium,2.0,Lygodium circinnatum (Burm.f.) Sw.,This is currently accepted.,"PENINSULAR: Surat Thani (Ko Pha-ngan, Ban Don), Phangnga (Ko Khian), Narathiwat (Su-ngai Padi), Yala (Bo Hin, Bannang Sata).","Ceylon, NE India, throughout Malesia (type from Java) to Micronesia and the Solomons.",In light shade in tropical evergreen forests at low or medium altitudes.,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Schizaeaceae&volumeno=3,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Lygodium&tdcode=F0099,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=F0106,2025-10-19T19:21:45.680832+00:00,Lygodium circinnatum (Burm.f.) Sw.,,lygodium circinnatum (burm.f.) sw.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=f0106,
3,Hymenophyllaceae,14 Macroglena,Macroglena,14.0,Macroglena gemmata (J.Sm. ex Baker) Copel.,Trichomanes gemmatum,PENINSULAR: Nakhon Si Thammarat (Khao Luang).,"Malaya (type), Borneo.",On moist clayey slope in dense forests at high altitudes.,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Hymenophyllaceae&volumeno=3,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Macroglena&tdcode=F0158,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0160,2025-10-19T19:25:08.324774+00:00,Trichomanes gemmatum,,trichomanes gemmatum,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=f0160,
3,Lindsaeaceae,1 Lindsaea,Lindsaea,1.0,Lindsaea repens (Bory) Thwaites & Hook.,This is currently accepted.,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Lindsaeaceae&volumeno=3,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Lindsaea&tdcode=F0200,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0218,2025-10-19T19:30:19.621666+00:00,Lindsaea repens (Bory) Thwaites & Hook.,,lindsaea repens (bory) thwaites & hook.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=f0218,
3,Davalliaceae,4 Humata,Humata,4.0,Humata angustata (Hook. & Grev.) J.Sm.,Davallia angustata,"PENINSULAR: Songkhla (Khao Khieo), Yala (Betong).",W Malesia (type from Singapore).,On mossy tree-trunks in dense forests.,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Davalliaceae&volumeno=3,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Humata&tdcode=F0247,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0251,2025-10-19T19:32:37.650677+00:00,Davallia angustata,,davallia angustata,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=f0251,
3,Parkeriaceae,4 Coniogramme,Coniogramme,4.0,Coniogramme fraxinea (D.Don) Diels,This is currently accepted.,e-Flora of Thailand,,,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Parkeriaceae&volumeno=3,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Coniogramme&tdcode=F0279,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0281,2025-10-19T19:36:43.654078+00:00,Coniogramme fraxinea (D.Don) Diels,,coniogramme fraxinea (d.don) diels,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=f0281,
3,Parkeriaceae,11 Cheilanthes,Cheilanthes,11.0,Cheilanthes rufa D.Don,Hemionitis gmorgana,NORTHERN: Chiang Mai (Doi Chiang Dao).,Himalaya: Nepal (type) to Assam.,"In crevices of exposed limestone cliffs in mixed forests at medium altitudes (900–1,100 m).",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Parkeriaceae&volumeno=3,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Cheilanthes&tdcode=F0297,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=F0303,2025-10-19T19:37:32.816575+00:00,Hemionitis gmorgana,,hemionitis gmorgana,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=f0303,
3,Vittariaceae,3 Vaginularia,Vaginularia,3.0,Vaginularia paradoxa (Fée) Mett.,This is currently accepted.,PENINSULAR: Nakhon Si Thammarat (Khao Luang).,"Ceylon, throughout Malesia to Melanesia.",On trunks of old trees in dense evergreen forests at medium altitudes.,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Vittariaceae&volumeno=3,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Vaginularia&tdcode=F0333,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0334,2025-10-19T19:39:26.664731+00:00,Vaginularia paradoxa (Fée) Mett.,,vaginularia paradoxa (fée) mett.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=f0334,
3,Pteridaceae,1 Pteris,Pteris,1.0,Pteris sp.,This is currently accepted.,NORTHERN: Chiang Mai (Doi Inthanon).,,"Terrestrial on floor of dense evergreen forests at about 2,000 m alt.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Pteridaceae&volumeno=3,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Pteris&tdcode=F0337,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0347,2025-10-19T19:40:30.561251+00:00,Pteris sp.,,pteris sp.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=f0347,
3,Blechnaceae,1 Blechnum,Blechnum,1.0,Blechnum finlaysonianum Wall. ex Hook. & Grev.,This is currently accepted.,PENINSULAR: Yala (Betong).,"Malesia throughout, from Malaya (type) to New Guinea.","In shade along large streams at about 440 m alt.,only once collected in Thailand: Smith 1917 -SING).",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Blechnaceae&volumeno=3,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Blechnum&tdcode=F0416,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0418,2025-10-19T19:46:04.349228+00:00,Blechnum finlaysonianum Wall. ex Hook. & Grev.,,blechnum finlaysonianum wall. ex hook. & grev.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=f0418,
3,Lomariopsidaceae,2 Bolbitis,Bolbitis,2.0,Bolbitis deltigera (Hook.) C.Chr.,Bolbitis undulata,"NORTHERN: Lampang, Phrae (Mae Sai), Phitsanulok (Thung Salaeng Luang); CENTRAL: Nakhon Nayok (Khao Yai).",N India (type).,"On moist rocks or on humus-rich ground in dense forests, seasonally dry, at about 500 m alt.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Lomariopsidaceae&volumeno=3,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Bolbitis&tdcode=F0434,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0439,2025-10-19T19:47:32.869864+00:00,Bolbitis undulata,,bolbitis undulata,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=f0439,
3,Dryopteridaceae,5 Polystichum,Polystichum,5.0,Polystichum eximium (Kuhn) C.Chr.,Polystichum anomalum,"NORTHERN: Chiang Rai, Chiang Mai (Chiang Dao, Huai Mae Pan, Doi Suthep, Khun Kong Sang); NORHT-EASTERN: Loei (Phu Luang, Phu Kradueng).",According to the current definition of this species : tropical Asia from Sri Lanka (type) northwards to southern edge of Japan.,"On mountain slopes in dense evergreen forests at 700–1,200 m alt.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Dryopteridaceae&volumeno=3,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Polystichum&tdcode=F0469,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0472,2025-10-19T19:49:30.429506+00:00,Polystichum anomalum,,polystichum anomalum,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=f0472,
3,Dryopteridaceae,8 Ctenitis,Ctenitis,8.0,Ctentitis mannii (C.Hope) Ching,Ctenitis subobscura,"PENINSULAR: Phangnga (Khao Tai), Nakhon Si Thammarat (Khao Luang, Khao Pok).","India (Assam – type), Malesia.",Terrestrial on mountain slopes in dense evergreen forests at medium altitudes.,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Dryopteridaceae&volumeno=3,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Ctenitis&tdcode=F0499,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0501,2025-10-19T19:51:52.743197+00:00,Ctenitis subobscura,,ctenitis subobscura,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=f0501,
3,Dryopteridaceae,10 Tectaria,Tectaria,10.0,Tectaria singaporiana (Wall. ex Hook. & Grev.) Ching,This is currently accepted.,"PENINSULAR: Surat Thain (Ban Don), Krabi (Ko Lanta), Nakhon Si Thammarat (Thung Song, Chawang, Khao Luang), Trang (Khao Chong), Satun (Khlong Ton, Bukit Tingki), Narathiwat (Waeng), Yala (Bannang Sata).",W Malesia (type from Singapore).,"On mountain slopes often near streams in dense evergreen forests at low to medium altitudes lower than 900 m, fairly common.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Dryopteridaceae&volumeno=3,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Tectaria&tdcode=F0510,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=F0531,2025-10-19T19:54:59.828185+00:00,Tectaria singaporiana (Wall. ex Hook. & Grev.) Ching,,tectaria singaporiana (wall. ex hook. & grev.) ching,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=f0531,
3,Thelypteridaceae,1 Thelypteris,Thelypteris,1.0,Thelypteris parasitica (L.) Fosberg,This is currently accepted.,"NORTHERN: Chiang Rai (Doi Tung, Mae Kok), Chiang Mai (Mae Hok, Doi Chiang Dao, Wang Tao, Doi Saket, Doi Suthep, Mae Klang, Pha Mon), Lampang (Mae Ngao), Tak (Mae Sot), Phitsanulok (Thung Salaeng Luang); EASTERN: Chaiyaphum (Nam Phrom); NORTH-EASTERN: Loei (Phu Kradueng); SOUTH-EASTERN: Chon Buri (Si Racha), Trat (Ko Chang); PENINSULAR: Surat Thani (Ban Don, Ban Huai Tha), Nakhon Si Thammarat (Khiriwong), Phangnga, Trang, Satun.","Tropics and subtropics in Asia (type from S China), north to S Japan and south to New Zealand.",On rather dry slopes along path in open places or in evergreen forests at low to medium altitudes.,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Thelypteridaceae&volumeno=3,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Thelypteris&tdcode=F0549,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0587,2025-10-19T19:56:19.206906+00:00,Thelypteris parasitica (L.) Fosberg,,thelypteris parasitica (l.) fosberg,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=f0587,
3,Thelypteridaceae,1 Thelypteris,Thelypteris,1.0,Thelypteris glandulosa (Blume) Tagawa & K.Iwats.,Thelypteris malayensis,PENINSULAR: Yala (Bannang Sata).,W Malesia (type from Java).,Terrestrial near streams at low altitudes.,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Thelypteridaceae&volumeno=3,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Thelypteris&tdcode=F0549,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0563,2025-10-19T19:56:47.829580+00:00,Thelypteris malayensis,,thelypteris malayensis,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=f0563,
3,Thelypteridaceae,1 Thelypteris,Thelypteris,1.0,Thelypteris heterocarpos (Blume) Morton,This is currently accepted.,"SOUTH-EASTERN: Chanthaburi (Khao Sabap); PENINSULAR: Surat Thani (Ban Don), Nakhon Si Thammarat (Khao Luang, Thung Song), Satun, Narathiwat (Bacho Falls), Yala (Ban Wing, Bannang Sata).","S China, Vietnam, Malesia throughout (type from Java) to Polynesia.",Terrestrial in evergreen forests at low altitudes,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Thelypteridaceae&volumeno=3,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Thelypteris&tdcode=F0549,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0574,2025-10-19T19:56:58.641286+00:00,Thelypteris heterocarpos (Blume) Morton,,thelypteris heterocarpos (blume) morton,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=f0574,
3,Thelypteridaceae,1 Thelypteris,Thelypteris,1.0,Thelypteris menisciicarpos (Blume) K.Iwats.,This is currently accepted.,"SOUTH-WESTERN: Prachuap Khiri Khan (Bang Saphan); PENINSULAR: Surat Thani (Ban Don), Trang (Khao Chong), Yala (Bannang Sata).","Malaya, Sumatra, Java (type), Borneo, the Philippines, New Guinea.",On muddy rocks by streams in evergreen forests at low altitudes.,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Thelypteridaceae&volumeno=3,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Thelypteris&tdcode=F0549,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0565,2025-10-19T19:57:10.116428+00:00,Thelypteris menisciicarpos (Blume) K.Iwats.,,thelypteris menisciicarpos (blume) k.iwats.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=f0565,
3,Athyriaceae,7 Diplazium,Diplazium,7.0,Diplazium subserratum Blume,This is currently accepted.,PENINSULAR: Satun (Khao Khieo range).,"Sumatra, Malaya, Borneo, Java (type).",On moist mountain slopes by streams in evergreen jungle at about 700 m alt.,https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Athyriaceae&volumeno=3,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Diplazium&tdcode=F0621,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0624,2025-10-19T20:00:46.757217+00:00,Diplazium subserratum Blume,,diplazium subserratum blume,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=f0624,
3,Polypodiaceae,1 Platycerium,Platycerium,1.0,Platycerium coronarium (J.Koenig ex O.F.Müll.) Desv.,This is currently accepted.,"NORTH-EASTERN: Nong Khai (Khong Kao); SOUTH-EASTERN: Chon Buri (Si Racha), Trat (Ko Chang); PENINSULAR: Phuket (Khao Phara), Krabi, Trang (Khao Chong), Satun (Tarutao), Yala (Bannang Sata).","Burma (Tenasserim), Vietnam, Cambodia, N & W Malesia.","Epiphytic on trunk of larger trees in open places at low altitudes, rather common.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Polypodiaceae&volumeno=3,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Platycerium&tdcode=F0658,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0661,2025-10-19T20:04:05.306297+00:00,Platycerium coronarium (J.Koenig ex O.F.Müll.) Desv.,,platycerium coronarium (j.koenig ex o.f.müll.) desv.,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=f0661,
3,Polypodiaceae,3 Pyrrosia,Pyrrosia,3.0,Pyrrosia nummulariifolia (Sw.) Ching,This is currently accepted.,"SOUTH-WESTERN: Kanchanaburi (Wangka); PENINSULAR: Surat Thani (Ban Na, Bang Bao), Phangnga, Nakhon Si Thammarat (Khao Luang), Khiriwong, Thung Song), Trang (Khao Chong, Khao Khao), Satun (Khuan Kalong, Khlong Tan, Pulang Kapong), Yala (Bannang Sata).","India, Burma, W Malesia (type from Java) east to the Philippines, Celebes and Lesser Sunda Islands.","Epiphytic, on tree-trunks or on rocks in light shade or in open places usually at low altitudes, rather common.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Polypodiaceae&volumeno=3,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Pyrrosia&tdcode=F0664,https://botany.dnp.go.th/eflora/floraSpecies.html?tdcode=F0666,2025-10-19T20:06:31.065379+00:00,Pyrrosia nummulariifolia (Sw.) Ching,,pyrrosia nummulariifolia (sw.) ching,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=f0666,
3,Polypodiaceae,4 Lepisorus,Lepisorus,4.0,Lepisorus scolopendrium (Buch.-Ham. ex D.Don) Tagawa,Lepisorus scolopendrium,"NORTHERN: Chiang Rai (Doi Tung), Chiang Mai (Pong Pho, Doi Pha Hom Pok, Doi Suthep, Doi Inthanon, Huai mae Pan), Lamphun (Doi Khun Tan), Phitsanulok (Phu Miang), Tak (Doi Hua Mot); NORTH-EASTERN: Loei (Phu Luang); SOUTH-EASTERN: Chanthaburi (Khao Soi Dao); PENINSULAR: Surat Thani (Ban Don).","Himalayas (type) and Tibet, SW China, Upper Burma, Indochina.","On branches of mossy trees in dense forests at ridge in the North, or terrestrial on mossy mountain slope near ridge in open places or in light shade on Phu Luang, locally rather abundant.",https://botany.dnp.go.th/eflora/florafamily.html?factsheet=Polypodiaceae&volumeno=3,https://botany.dnp.go.th/eflora/floragenus.html?factsheet=Lepisorus&tdcode=F0684,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=F0687,2025-10-19T20:07:45.570952+00:00,Lepisorus scolopendrium,,lepisorus scolopendrium,https://botany.dnp.go.th/eflora/floraspecies.html?tdcode=f0687,
